award_record_id,year,category,prize,motivation,prize_share,source_laureate_id,laureate_type,full_name,birth_date,birth_year,birth_city,birth_country,birth_coordinates,citizenship_countries,sex,affiliation_name,affiliation_city,affiliation_country,affiliation_coordinates,death_date,death_city,death_country,field_language,biographical_note,remarks
breakthrough-000146,2019,Fundamental Physics,Breakthrough Prize in Fundamental Physics,"For new ideas about topology and symmetry in physics, leading to the prediction of a new class of materials that conduct electricity only on their surface.",,,Individual,Eugene Mele,1956-08-17,1956,Allentown,United States,,United States,Male,University of Pennsylvania,,,,,,,,,
breakthrough-000072,2019,Life Sciences,Breakthrough Prize in Life Sciences,"for determining the consequences of aneuploidy, an abnormal chromosome number resulting from chromosome mis-segregation.",,,Individual,Angelika Amon,1967-02-06,1967,Koppl,Austria,,Austria; United States,Female,Massachusetts Institute of Technology,,,,2020-10-25,Cambridge,United States,,(1967–2020),
breakthrough-000073,2019,Life Sciences,Breakthrough Prize in Life Sciences,for the development of an effective antisense oligonucleotide therapy for children with the neurodegenerative disease spinal muscular atrophy.,,,Individual,C. Frank Bennett,1953,1960,,,,United States,,Ionis Pharmaceuticals,,,,Male,,,,(b. 1960),
breakthrough-000074,2019,Life Sciences,Breakthrough Prize in Life Sciences,for discovering hidden structures in cells by developing super-resolution imaging – a method that transcends the fundamental spatial resolution limit of light microscopy.,,,Individual,Xiaowei Zhuang,1981-01-21,1972,Shanghai,China,,China; United States,Female,Harvard University; Howard Hughes Medical Institute,,,,,,,,(b. 1972),
breakthrough-000075,2019,Life Sciences,Breakthrough Prize in Life Sciences,for elucidating how DNA triggers immune and autoimmune responses from the interior of a cell through the discovery of the DNA-sensing enzyme cGAS.,,,Individual,Zhijian James Chen,1967,1966,,,,China; United States,,UT Southwestern Medical Center; Howard Hughes Medical Institute,,,,Male,,,,(b. 1966),
breakthrough-000076,2019,Mathematics,Breakthrough Prize in Mathematics,"for ground breaking contributions to several areas of mathematics, in particular to the Langlands program in the function field case.",,,Individual,Vincent Lafforgue,1966,1974,,,,France,,"Centre National de la Recherche Scientifique; Institut Fourier, Université Grenoble-Alpes",,,,Male,,,,(b. 1974),
breakthrough-000077,2019 (special),Fundamental Physics,Breakthrough Prize in Fundamental Physics,"For the invention of supergravity, in which quantum variables are part of the description of the geometry of spacetime.",,,Individual,Daniel Z. Freedman,1939-04-26,1939,San Francisco,United States,,United States,Male,Massachusetts Institute of Technology and Stanford University,,,,,,,,,
breakthrough-000078,2019 (special),Fundamental Physics,Breakthrough Prize in Fundamental Physics,"For the invention of supergravity, in which quantum variables are part of the description of the geometry of spacetime.",,,Individual,Peter van Nieuwenhuizen,1938-03-24,1938,Amsterdam,Netherlands,,Netherlands; United States,Male,Stony Brook University,,,,,,,,,
breakthrough-000079,2019 (special),Fundamental Physics,Breakthrough Prize in Fundamental Physics,"For the invention of supergravity, in which quantum variables are part of the description of the geometry of spacetime.",,,Individual,Sergio Ferrara,1943-05-02,1943,Rome,Italy,,Italy,Male,"CERN, UCLA",,,,,,,,,
breakthrough-000080,2020,Fundamental Physics,Breakthrough Prize in Fundamental Physics,"For the first image of a supermassive black hole, taken by means of an Earth-sized alliance of telescopes.",,,Organization,The Event Horizon Telescope Collaboration,,,,,,,,"The EHT Collaboration consists of 13 stakeholder institutes:; the Academia Sinica Institute of Astronomy and Astrophysics; the University of Arizona; the University of Chicago; the East Asian Observatory; Goethe University Frankfurt; Smithsonian Astrophysical Observatory (part of the Center for Astrophysics); Institut de radioastronomie millimétrique (IRAM, itself a collaboration between the French CNRS, the German Max Planck Society, and the Spanish Instituto Geográfico Nacional); Large Millimeter Telescope Alfonso Serrano; Max Planck Institute for Radio Astronomy; MIT Haystack Observatory; National Astronomical Observatory of Japan; Perimeter Institute for Theoretical Physics; Radboud University",,,,,,,,,
breakthrough-000081,2020,Life Sciences,Breakthrough Prize in Life Sciences,for discovering functions of molecular chaperones in mediating protein folding and preventing protein aggregation.,,,Individual,Arthur L. Horwich,1943,1951,,,,United States,,Yale School of Medicine; Howard Hughes Medical Institute,,,,Male,,,,(b. 1951),
breakthrough-000082,2020,Life Sciences,Breakthrough Prize in Life Sciences,"for discovering molecules, cells, and mechanisms underlying pain sensation.",,,Individual,David Julius,1952-11-16,1955,New York,United States,,United States,Male,"University of California, San Francisco",,,,,,,,(b. 1955),
breakthrough-000083,2020,Life Sciences,Breakthrough Prize in Life Sciences,for discovering functions of molecular chaperones in mediating protein folding and preventing protein aggregation.,,,Individual,Franz-Ulrich Hartl,1952-11-30,1957,Basel,Switzerland,,Germany,Male,Max Planck Institute of Biochemistry,,,,,,,,(b. 1957),
breakthrough-000084,2020,Life Sciences,Breakthrough Prize in Life Sciences,for the discovery of a new endocrine system through which adipose tissue signals the brain to regulate food intake.,,,Individual,Jeffrey M. Friedman,1954-07-20,1954,Norwich,United Kingdom,,United States,Male,Rockefeller University; Howard Hughes Medical Institute,,,,,,,,(b. 1954),
breakthrough-000085,2020,Life Sciences,Breakthrough Prize in Life Sciences,"for discovering TDP43 protein aggregates in frontotemporal dementia and amyotrophic lateral sclerosis, and revealing that different forms of alpha-synuclein, in different cell types, underlie Parkinson's disease and Multiple System Atrophy.",,,Individual,Virginia Man-Yee Lee,1963-10-21,1945,Berkeley,United States,,China; United States,Female,University of Pennsylvania,,,,,,,,(b. 1945),
breakthrough-000086,2020,Mathematics,Breakthrough Prize in Mathematics,"for revolutionary discoveries in the dynamics and geometry of moduli spaces of Abelian differentials, including the proof of the 'magic wand theorem'.",,,Individual,Alex Eskin,1965-05-06,1965,Moscow,Soviet Union; Russia,,United States,Male,University of Chicago,,,,,,,,(b. 1965),
breakthrough-000087,2020,Mathematics,Breakthrough Prize in Mathematics,"for revolutionary discoveries in the dynamics and geometry of moduli spaces of Abelian differentials, including the proof of the 'magic wand theorem'.",,,Individual,Maryam Mirzakhani,1977-05-12,1977,Tehran,Iran,,Iran; United States,Female,Stanford University,,,,2017-07-15,Stanford,United States,,(1977–2017); (posthumously awarded),
breakthrough-000088,2021,Fundamental Physics,Breakthrough Prize in Fundamental Physics,"For precision fundamental measurements that test our understanding of gravity, probe the nature of dark energy, and establish limits on couplings to dark matter.",,,Individual,Eric Adelberger,1948-06-05,1948,Philadelphia,United States,,United States,Male,University of Washington,,,,,,,,,
breakthrough-000147,2021,Fundamental Physics,Breakthrough Prize in Fundamental Physics,"For precision fundamental measurements that test our understanding of gravity, probe the nature of dark energy, and establish limits on couplings to dark matter.",,,Individual,Jens H. Gundlach,1959-11-27,1959,Stuttgart,Germany,,United States,Male,University of Washington,,,,,,,,,
breakthrough-000148,2021,Fundamental Physics,Breakthrough Prize in Fundamental Physics,"For precision fundamental measurements that test our understanding of gravity, probe the nature of dark energy, and establish limits on couplings to dark matter.",,,Individual,Blayne Heckel,1960-05-15,1960,Portland,United States,,United States,Male,University of Washington,,,,,,,,,
breakthrough-000089,2021,Life Sciences,Breakthrough Prize in Life Sciences,"for deconstructing the complex behavior of parenting to the level of cell-types and their wiring, and demonstrating that the neural circuits governing both male and female-specific parenting behaviors are present in both sexes.",,,Individual,Catherine Dulac,1970-12-07,1963,Saint-Affrique,France,,France; United States,Female,Harvard University; Howard Hughes Medical Institute,,,,,,,,(b. 1963),
breakthrough-000090,2021,Life Sciences,Breakthrough Prize in Life Sciences,"for developing technology that allowed the design of proteins never seen before in nature, including novel proteins that have the potential for therapeutic intervention in human diseases.",,,Individual,David Baker,1962-04-24,1962,Medford,United States,,United States,Male,University of Washington; Howard Hughes Medical Institute,,,,,,,,(b. 1962),
breakthrough-000091,2021,Life Sciences,Breakthrough Prize in Life Sciences,for elucidating a quality control pathway that clears damaged mitochondria and thereby protects against Parkinson's Disease.,,,Individual,Richard J. Youle,1955-12-15,1952,Kalamazoo,United States,,United States,Male,National Institutes of Health,,,,,,,,(b. 1952),
breakthrough-000092,2021,Life Sciences,Breakthrough Prize in Life Sciences,for discovering that fetal DNA is present in maternal blood and can be used for the prenatal testing of trisomy 21 and other genetic disorders,,,Individual,Yuk Ming Dennis Lo,1963-11-10,1963,Hong Kong,Hong Kong,,Hong Kong,Male,The Chinese University of Hong Kong,,,,,,,,(b. 1963),
breakthrough-000093,2021,Mathematics,Breakthrough Prize in Mathematics,"for transformative contributions to the theory of stochastic analysis, particularly the theory of regularity structures in stochastic partial differential equations.",,,Individual,Martin Hairer,1975-11-14,1975,Coventry,United Kingdom,,Austria; United Kingdom,Male,Imperial College London,,,,,,,,(b. 1975),
breakthrough-000094,2021 (special),Fundamental Physics,Breakthrough Prize in Fundamental Physics,"For his continuous leadership in fundamental physics, with broad impact across particle physics, gravity and cosmology, and for communicating science to a wider audience.",,,Individual,Steven Weinberg,1933-05-03,1933,New York,United States,,United States,Male,University of Texas at Austin,,,,2021-07-06,Austin,United States,,,
breakthrough-000095,2022,Fundamental Physics,Breakthrough Prize in Fundamental Physics,"For outstanding contributions to the invention and development of the optical lattice clock, which enables precision tests of the fundamental laws of nature.",,,Individual,Hidetoshi Katori,1967-10-21,1967,Tokyo,Japan,,Japan,Male,University of Tokyo and RIKEN,,,,,,,,,
breakthrough-000096,2022,Fundamental Physics,Breakthrough Prize in Fundamental Physics,"For outstanding contributions to the invention and development of the optical lattice clock, which enables precision tests of the fundamental laws of nature.",,,Individual,Jun Ye,1974-08-16,1974,Shanghai,China,,United States,Male,National Institute of Standards and Technology and University of Colorado,,,,,,,,,
breakthrough-000097,2022,Life Sciences,Breakthrough Prize in Life Sciences,"for elucidating the molecular basis of neurodegenerative and cardiac transthyretin diseases, and for developing tafamidis, a drug that slows their progression.",,,Individual,Jeffery W. Kelly,1957-12-06,1960,Long Beach,United States,,United States,Male,Scripps Research Institute,,,,,,,,(b. 1960),
breakthrough-000098,2022,Life Sciences,Breakthrough Prize in Life Sciences,for engineering modified RNA technology which enabled rapid development of effective COVID-19 vaccines.,,,Individual,Katalin Karikó,1955-01-12,1955,Szeged,Hungary,,Hungary; United States,Female,BioNTech; University of Pennsylvania,,,,,,,,(b. 1955),
breakthrough-000099,2022,Life Sciences,Breakthrough Prize in Life Sciences,"for the development of a robust and affordable method to determine DNA sequences on a massive scale, which has transformed the practice of science and medicine.",,,Individual,Shankar Balasubramanian,1966-07-20,1966,Bangalore,India,,India; United Kingdom,Male,University of Cambridge,,,,,,,,(b. 1966),
breakthrough-000100,2022,Mathematics,Breakthrough Prize in Mathematics,"for monumental work leading to a breakthrough in our understanding of the theory of bundles with flat connections over algebraic varieties, including the case of irregular singularities.",,,Individual,Takurō Mochizuki,1971-07-26,1972,Kanagawa,Japan,,Japan,Male,Kyoto University,,,,,,,,(b. 1972),
breakthrough-000101,2023,Fundamental Physics,Breakthrough Prize in Fundamental Physics,For foundational work in the field of quantum information.,,,Individual,Charles H. Bennett,1943-12-29,1943,New York,United States,,United States,Male,IBM Thomas J. Watson Research Center,,,,,,,,,
breakthrough-000102,2023,Fundamental Physics,Breakthrough Prize in Fundamental Physics,For foundational work in the field of quantum information.,,,Individual,David Deutsch,1953-05-18,1953,Haifa,Israel,,United Kingdom,Male,Oxford University,,,,,,,,,
breakthrough-000103,2023,Fundamental Physics,Breakthrough Prize in Fundamental Physics,For foundational work in the field of quantum information.,,,Individual,Gilles Brassard,1952-06-25,1952,Montreal,Canada,,Canada,Male,Université de Montréal,,,,,,,,,
breakthrough-000104,2023,Fundamental Physics,Breakthrough Prize in Fundamental Physics,For foundational work in the field of quantum information.,,,Individual,Peter W. Shor,1959-01-26,1959,Philadelphia,United States,,United States,Male,Massachusetts Institute of Technology,,,,,,,,,
breakthrough-000105,2023,Life Sciences,Breakthrough Prize in Life Sciences,for discovering a fundamental mechanism of cellular organization mediated by phase separation of proteins and RNA into membraneless liquid droplets.,,,Individual,Clifford P. Brangwynne,1982-11-16,1982,Ashland,United States,,United States,Male,Princeton University; Howard Hughes Medical Institute; Marine Biological Laboratory,,,,,,,,(b. -),
breakthrough-000106,2023,Life Sciences,Breakthrough Prize in Life Sciences,for developing a deep learning AI method that rapidly and accurately predicts the three-dimensional structure of proteins from their amino acid sequence..,,,Individual,Demis Hassabis,1983-04-08,1976,London,United Kingdom,,United Kingdom,Male,DeepMind,,,,,,,,(b. 1976),
breakthrough-000107,2023,Life Sciences,Breakthrough Prize in Life Sciences,"for discovering that narcolepsy is caused by the loss of a small population of brain cells that make a wake-promoting substance, paving the way for the development of new treatments for sleep disorders..",,,Individual,Emmanuel Mignot,1960-01-16,1959,Paris,France,,United States,Male,Stanford University School of Medicine,,,,,,,,(b. 1959),
breakthrough-000108,2023,Mathematics,Breakthrough Prize in Mathematics,"for breakthrough contributions to theoretical computer science and mathematics, including to spectral graph theory, the Kadison-Singer problem, numerical linear algebra, optimization, and coding theory.",,,Individual,Daniel Spielman,1969-12-05,1970,New York,United States,,United States,Male,Yale University,,,,,,,,(b. 1970),
breakthrough-000109,2024,Fundamental Physics,Breakthrough Prize in Fundamental Physics,"For profound contributions to statistical physics and quantum field theory, with diverse and far-reaching applications in different branches of physics and mathematics.",,,Individual,Alexander Zamolodchikov,1952-10-26,1952,Moscow,Russia,,United States,Male,Stony Brook University,,,,,,,,,
breakthrough-000110,2024,Fundamental Physics,Breakthrough Prize in Fundamental Physics,"For profound contributions to statistical physics and quantum field theory, with diverse and far-reaching applications in different branches of physics and mathematics.",,,Individual,John Cardy,1949-07-16,1949,London,United Kingdom,,United Kingdom,Male,"All Souls College, University of Oxford",,,,,,,,,
breakthrough-000111,2024,Life Sciences,Breakthrough Prize in Life Sciences,for the development of chimeric antigen receptor T cell immunotherapy whereby the patient's T cells are modified to target and kill cancer cells.,,,Individual,Carl H. June,1960-08-02,1953,Ohio,United States,,United States,Male,"Perelman School of Medicine, University of Pennsylvania",,,,,,,,(b. 1953),
breakthrough-000112,2024,Life Sciences,Breakthrough Prize in Life Sciences,for developing life-transforming drug combinations that repair the defective chloride channel protein in patients with cystic fibrosis.,,,Individual,Sabine Hadida,1970-02-11,1970,Barcelona,Spain,,Spain; United States,Female,Vertex Pharmaceuticals,,,,,,,,,
breakthrough-000113,2024,Life Sciences,Breakthrough Prize in Life Sciences,"for identifying GBA1 and LRRK2 as risk genes for Parkinson's disease, implicating autophagy and lysosomal biology as critical contributors to the pathogenesis of the disease.",,,Individual,Thomas Gasser,1972-11-26,1972,Tübingen,Germany,,Germany,Male,"Hertie Institute for Clinical Brain Research, University of Tübingen and German Center for Neurodegenerative Diseases",,,,,,,,,
breakthrough-000114,2024,Mathematics,Breakthrough Prize in Mathematics,"for transformative contributions to differential geometry, including sharp geometric inequalities, many results on Ricci flow and mean curvature flow and the Lawson conjecture on minimal tori in the 3-sphere.",,,Individual,Simon Brendle,1981-05-18,1981,Tübingen,Germany,,Germany; United States,Male,Columbia University,,,,,,,,(b. 1981),
breakthrough-000115,2025,Fundamental Physics,Breakthrough Prize in Fundamental Physics,"For detailed measurements of Higgs boson properties confirming the symmetry-breaking mechanism of mass generation, the discovery of new strongly interacting particles, the study of rare processes and matter-antimatter asymmetry, and the exploration of nature at the shortest distances and most extreme conditions at CERN’s Large Hadron Collider.",,,Organization,ATLAS collaboration; CMS collaboration; ALICE collaboration; LHCb collaboration,,,,,,,,,,,,,,,,,
breakthrough-000116,2025,Life Sciences,Breakthrough Prize in Life Sciences,For the discovery and characterization of GLP-1 and revealing its physiology and potential in treating diabetes and obesity.,,,Individual,Daniel J. Drucker,1959-12-31,1956,Ottawa,Canada,,Canada,Male,Lunenfeld-Tanenbaum Research Institute; Sinai Health; University of Toronto,,,,,,,,(b. 1956),
breakthrough-000117,2025,Life Sciences,Breakthrough Prize in Life Sciences,"For developing base editing and prime editing, technologies that edit the DNA of living systems without cutting the DNA double helix, and rewrite segments of genes at their native locations, enabling the correction or replacement of virtually any mutation.",,,Individual,David R. Liu,1973-11-20,1973,Chicago,United States,,United States,Male,Merkin Institute for Transformative Technologies; Harvard University; Howard Hughes Medical Institute,,,,,,,,(b. 1973),
breakthrough-000118,2025,Life Sciences,Breakthrough Prize in Life Sciences,"For establishing the role of B cells in multiple sclerosis and developing B-cell based treatments, and for revealing that Epstein-Barr virus infection is the leading risk for multiple sclerosis.",,,Individual,Stephen L. Hauser,1957-12-08,1949,Minnesota,United States,,United States,Male,"University of California, San Francisco",,,,,,,,(b. 1949),
breakthrough-000119,2025,Mathematics,Breakthrough Prize in Mathematics,for his central role in the proof of the geometric Langlands conjecture.,,,Individual,Dennis Gaitsgory,1987-06-14,1973,Riga,Latvia,,Israel; United States,Male,Max Planck Institute for Mathematics,,,,,,,,(b. 1973),
breakthrough-000120,2025 (special),Fundamental Physics,Breakthrough Prize in Fundamental Physics,For fundamental insights into gauge theory and the standard model.,,,Individual,Gerard 't Hooft,1946-07-05,1946,Den Helder,Netherlands,,Netherlands,Male,Utrecht University,,,,,,,,,
breakthrough-000121,2026,Fundamental Physics,Breakthrough Prize in Fundamental Physics,"For multi-decade, groundbreaking contributions to the measurement of the muon's anomalous magnetic moment, pushing the boundaries of experimental precision and igniting a new era in the quest for physics beyond the Standard Model.",,,Organization,Muon g-2 collaboration,,,,,,,,CERN; Brookhaven National Laboratory; Fermilab,,,,,,,,,
breakthrough-000122,2026,Life Sciences,Breakthrough Prize in Life Sciences,For developing a therapy for inherited retinal degeneration that became the first FDA-approved gene therapy for a genetic disease.,,,Individual,Albert Maguire,1955-04-10,1955,Kentucky,United States,,United States,Male,University of Pennsylvania,,,,,,,,,
breakthrough-000123,2026,Life Sciences,Breakthrough Prize in Life Sciences,For the discovery of the most common genetic cause of ALS and frontotemporal dementia which charted the path for new mechanistic studies of these diseases.,,,Individual,Bryan Traynor,1963-06-02,1969,Dublin,Ireland,,Ireland; United States,Male,"National Institute on Aging, National Institutes of Health",,,,,,,,(b. 1969),
breakthrough-000124,2026,Life Sciences,Breakthrough Prize in Life Sciences,For developing a therapy for inherited retinal degeneration that became the first FDA-approved gene therapy for a genetic disease.,,,Individual,Jean Bennett,1947-05-30,1947,Missouri,United States,,United States,Female,University of Pennsylvania,,,,,,,,,
breakthrough-000125,2026,Life Sciences,Breakthrough Prize in Life Sciences,For developing a therapy for inherited retinal degeneration that became the first FDA-approved gene therapy for a genetic disease.,,,Individual,Katherine A. High,1957-10-10,1957,Texas,United States,,United States,Female,"University of Pennsylvania, Children’s Hospital of Philadelphia; Rockefeller University",,,,,,,,,
breakthrough-000126,2026,Life Sciences,Breakthrough Prize in Life Sciences,For the discovery of the most common genetic cause of ALS and frontotemporal dementia which charted the path for new mechanistic studies of these diseases.,,,Individual,Rosa Rademakers,1972-11-07,1978,Rotterdam,Netherlands,,Netherlands,Female,"VIB, University of Antwerp; Mayo Clinic",,,,,,,,(b. 1978),
breakthrough-000127,2026,Life Sciences,Breakthrough Prize in Life Sciences,For elucidating the mechanism driving the switch from fetal to adult hemoglobin and validating it as a therapeutic target for sickle-cell disease and beta-thalassemia.,,,Individual,Stuart H. Orkin,1950-08-05,1946,Boston,United States,,United States,Male,Harvard Medical School; Howard Hughes Medical Institute,,,,,,,,(b. 1946),
breakthrough-000128,2026,Life Sciences,Breakthrough Prize in Life Sciences,For elucidating the mechanism driving the switch from fetal to adult hemoglobin and validating it as a therapeutic target for sickle-cell disease and beta-thalassemia.,,,Individual,Swee Lay Thein,1951-07-15,1952,Kuala Lumpur,Malaysia,,Malaysia; United States,Male,"National Heart, Lung and Blood Institute, National Institutes of Health",,,,,,,,(b. 1952),
breakthrough-000129,2026,Mathematics,Breakthrough Prize in Mathematics,"for breakthroughs in nonlinear evolution equations, with regards to their stability, singularity formation, or resolution into solitons.",,,Individual,Frank Merle,1956-10-27,1962,Amiens,France,,France,Male,CY Cergy Paris University; Institut des Hautes Études Scientifiques,,,,,,,,(b. 1962),
breakthrough-000130,2026 (special),Fundamental Physics,Breakthrough Prize in Fundamental Physics,"For a lifetime of groundbreaking contributions to theoretical physics, from the strong force to string theory, and for tireless advocacy for basic science worldwide",,,Individual,David Gross,1941-02-27,1941,"Washington, D.C.",United States,,United States,Male,"University of California, Santa Barbara; Kavli Institute for Theoretical Physics",,,,,,,,,
