award_record_id,year,category,prize,motivation,prize_share,source_laureate_id,laureate_type,full_name,birth_date,birth_year,birth_city,birth_country,birth_coordinates,citizenship_countries,sex,affiliation_name,affiliation_city,affiliation_country,affiliation_coordinates,death_date,death_city,death_country,field_language,biographical_note,remarks
kyoto_prize-000107,2018,,Kyoto Prize,Kyoto Prize in Basic Sciences (Mathematical sciences) — Outstanding Contributions to a Broad Spectrum of Modern Mathematics: Advancement of D-module Theory from Its Foundation,,,,Masaki Kashiwara,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000108,2018,,Kyoto Prize,"Kyoto Prize in Arts and Philosophy (Arts) — An Artist Who Pioneered New Artistic Expression by Integrating Performance Art and New Media, Remaining at the Forefront of Contemporary Art for 50 Years",,,,Joan Jonas,,,,,,United States,,,,,,,,,,,
kyoto_prize-000109,2019,,Kyoto Prize,Kyoto Prize in Advanced Technology (Materials Science and Engineering) — Pioneering Contributions to the Birth of High-Efficiency Organic Light-Emitting Diodes and Their Applications.,,,,Ching W. Tang,,,,,,Hong Kong United States,,,,,,,,,,,
kyoto_prize-000110,2019,,Kyoto Prize,"Kyoto Prize in Basic Sciences (Earth and planetary sciences, astronomy and astrophysics) — Outstanding Contributions to the Elucidation of Cosmic History Based on a Large-Scale Wide-Field Observation.",,,,James E. Gunn,,,,,,United States,,,,,,,,,,,
kyoto_prize-000111,2019,,Kyoto Prize,"Kyoto Prize in Arts and Philosophy (Theater, cinema) — A Stage Director Who Has Innovated Theatrical Expressions Through Her Original Masterpieces for Over Half a Century.",,,,Ariane Mnouchkine,,,,,,France,,,,,,,,,,,
kyoto_prize-000112,2021,,Kyoto Prize,Kyoto Prize in Advanced Technology (Information Science) — Pioneering Contributions to a New Theory of Computation and Communication and a Fundamental Theory for its Security.,,,,Andrew Chi-Chih Yao,,,,,,China,,,,,,,,,,,
kyoto_prize-000113,2021,,Kyoto Prize,Kyoto Prize in Basic Sciences (Life sciences) — Discovery of the Principle of Gene Transcription Mechanisms in Eukaryotes,,,,Robert G. Roeder,,,,,,United States,,,,,,,,,,,
kyoto_prize-000114,2021,,Kyoto Prize,Kyoto Prize in Arts and Philosophy (Thought and ethics) — Radically Re-examining “Modernity” by Developing a Philosophy that Focuses on Interactions Between Technoscience and Social Structure,,,,Bruno Latour,,,,,,France,,,,,,,,,,,
kyoto_prize-000115,2022,,Kyoto Prize,Kyoto Prize in Advanced Technology (Electronics) — Leading Contributions to the Establishment of the Guiding Principles for VLSI Systems Design.,,,,Carver Mead,,,,,,United States,,,,,,,,,,,
kyoto_prize-000116,2022,,Kyoto Prize,Kyoto Prize in Basic Sciences (Biological sciences) — Development of an Innovative Methodology for Integrative Analysis of Pathogen Evolution and Epidemics.,,,,Bryan Grenfell,,,,,,United States,,,,,,,,,,,
kyoto_prize-000117,2022,,Kyoto Prize,"Kyoto Prize in Arts and Philosophy (Music) — A Highly Innovative and Creative Artist who Opened up the New Musical Possibilities of the Tabla, a Traditional Indian Percussion Instrument",,,,Zakir Hussain,,,,,,India,,,,,,,,,,,
kyoto_prize-000118,2023,,Kyoto Prize,Kyoto Prize in Advanced Technology (Biotechnology and Medical Technology) — Contributions to the Elucidation of Fertilization Mechanisms and the Establishment of Microinsemination Technology.,,,,Ryuzo Yanagimachi,,,,,,United States,,,,,,,,,,,
kyoto_prize-000119,2023,,Kyoto Prize,"Kyoto Prize in Basic Sciences (Mathematical sciences) — Pioneering Mathematical Research in Physics, Chemistry, and Quantum Information Science Based on Many-Body Physics",,,,Elliott H. Lieb,,,,,,United States,,,,,,,,,,,
kyoto_prize-000120,2023,,Kyoto Prize,"Kyoto Prize in Arts and Philosophy (Arts) — An Artist from the Non-Western World Who Has Faced the Predicaments of the Oppressed, Pioneered Artistic Expression Representing the Voice of the Voiceless, and Contributed to the “Decentralization” of Art",,,,Nalini Malani,,,,,,India,,,,,,,,,,,
kyoto_prize-000121,2024,,Kyoto Prize,Kyoto Prize in Advanced Technology (Materials Science and Engineering) — Contribution of the Theoretical Construction of Metamaterials to the Field of Material Science.,,,,John Pendry,,,,,,United Kingdom,,,,,,,,,,,
kyoto_prize-000122,2024,,Kyoto Prize,"Kyoto Prize in Basic Sciences (Earth and planetary sciences, astronomy and astrophysics) — Proving Snowball Earth Accelerating Life Evolution and Plate Tectonics Dating Back to the First Half of Earth's History.",,,,Paul F. Hoffman,,,,,,Canada,,,,,,,,,,,
kyoto_prize-000123,2024,,Kyoto Prize,"Kyoto Prize in Arts and Philosophy (Theater, cinema) — The Choreographer Who Opened a New Horizon of Performing Arts by Radically Renewing Methodologies and Aesthetics of Ballet and Dance",,,,William Forsythe,,,,,,United States,,,,,,,,,,,
kyoto_prize-000124,2025,,Kyoto Prize,Kyoto Prize in Advanced Technology (Information Science) — Pioneering Contributions to Opening Up Theoretical Foundations of Artificial Intelligence and Establishment of Information Geometry .,,,,Shun-ichi Amari,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000125,2025,,Kyoto Prize,Kyoto Prize in Basic Sciences (Life sciences) — Discovery of Genomic Imprinting in Mammals and Elucidation of Its Molecular Mechanisms.,,,,Azim Surani,,,,,,United Kingdom,,,,,,,,,,,
kyoto_prize-000126,2025,,Kyoto Prize,Kyoto Prize in Arts and Philosophy (Thought and ethics) — Pioneering a New Horizon for the “Ethic of Care” While Pointing Out the Distortions and Limitations of Conventional Psychological Theories by Analyzing Women’s Thoughts and Behaviors.,,,,Carol Gilligan,,,,,,United States,,,,,,,,,,,
kyoto_prize-000127,2026,,Kyoto Prize,"Kyoto Prize in Advanced Technology (Electronics) — Creation of Next-Generation Photovoltaic Technologies, Perovskite Solar Cells.",,,,Tsutomu Miyasaka,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000128,2026,,Kyoto Prize,Kyoto Prize in Basic Sciences (Biological sciences) — Elucidating the Role of “Microbial Loop” in Marine Carbon Cycling.,,,,Farooq Azam,,,,,,Pakistan United States,,,,,,,,,,,
kyoto_prize-000129,2026,,Kyoto Prize,Kyoto Prize in Arts and Philosophy (Music) — An Artist Who Has Established a Unique Form of Multimedia Performance by Deploying Electronic Media to Fuse Experimental and Pop Sounds with Her Voice and Body.,,,,Laurie Anderson,,,,,,United States,,,,,,,,,,,
