award_record_id,year,category,prize,motivation,prize_share,source_laureate_id,laureate_type,full_name,birth_date,birth_year,birth_city,birth_country,birth_coordinates,citizenship_countries,sex,affiliation_name,affiliation_city,affiliation_country,affiliation_coordinates,death_date,death_city,death_country,field_language,biographical_note,remarks
shaw_prize-000098,2022,,Shaw Prize,"Shaw Prize in Mathematical sciences — For their remarkable contributions to discrete mathematics and model theory with interaction notably with algebraic geometry , topology and computer sciences .",,,,Ehud Hrushovski,,1959,,Israel,,Israel,,University of Oxford,,United Kingdom,,,,,,,
shaw_prize-000099,2022,,Shaw Prize,"Shaw Prize in Mathematical sciences — For their remarkable contributions to discrete mathematics and model theory with interaction notably with algebraic geometry , topology and computer sciences .",,,,Noga Alon,,1956,,Israel,,Israel,,Princeton University; Tel Aviv University,,United States; Israel,,,,,,,
shaw_prize-000100,2023,,Shaw Prize,Shaw Prize in Astronomy — For the discovery of fast radio bursts (FRBs).,,,,Duncan Lorimer,,1969,Darlington,United Kingdom,,United States,,West Virginia University,,United States,,,,,,,
shaw_prize-000101,2023,,Shaw Prize,Shaw Prize in Astronomy — For the discovery of fast radio bursts (FRBs).,,,,Matthew Bailes,,1963,Alice Springs,Australia,,Australia,,Australian Research Council Centre of Excellence for Gravitational Wave Discovery,,Australia,,,,,,,
shaw_prize-000102,2023,,Shaw Prize,Shaw Prize in Astronomy — For the discovery of fast radio bursts (FRBs).,,,,Maura McLaughlin,,1972,Philadelphia,United States,,United States,,West Virginia University,,United States,,,,,,,
shaw_prize-000103,2023,,Shaw Prize,"Shaw Prize in Life science and medicine — For pioneering structural biology that enabled visualisation, at the level of individual atoms, of the protein machines responsible for gene transcription, one of life's fundamental processes. They revealed the mechanism underlying each step in gene transcription, how proper gene transcription promotes health, and how dysregulation causes disease.",,,,Eva Nogales,,,Colmenar Viejo,Spain,,Spain & United States,,"University of California, Berkeley",,United States,,,,,,,
shaw_prize-000104,2023,,Shaw Prize,"Shaw Prize in Life science and medicine — For pioneering structural biology that enabled visualisation, at the level of individual atoms, of the protein machines responsible for gene transcription, one of life's fundamental processes. They revealed the mechanism underlying each step in gene transcription, how proper gene transcription promotes health, and how dysregulation causes disease.",,,,Patrick Cramer,,1969,Stuttgart,Germany,,Germany,,Max Planck Institute for Multidisciplinary Sciences,,Germany,,,,,,,
shaw_prize-000105,2023,,Shaw Prize,"Shaw Prize in Mathematical sciences — For their contributions related to mathematical physics, to arithmetic geometry, to differential geometry and to Kähler geometry.",,,,Shing-Tung Yau,,,,,,United States,,,,,,,,,,,
shaw_prize-000106,2023,,Shaw Prize,"Shaw Prize in Mathematical sciences — For their contributions related to mathematical physics, to arithmetic geometry, to differential geometry and to Kähler geometry.",,,,Vladimir Drinfeld,,,,,,United States,,,,,,,,,,,
shaw_prize-000107,2024,,Shaw Prize,"Shaw Prize in Astronomy — For his ground-breaking discoveries about millisecond pulsars, gamma-ray bursts, supernovae, and other variable or transient astronomical objects",,,,Shrinivas R. Kulkarni,,1956,,India,,United States,,California Institute of Technology,,United States,,,,,,,
shaw_prize-000108,2024,,Shaw Prize,"Shaw Prize in Life science and medicine — For their discovery of the genetic and molecular mechanisms underlying the fetal-to-adult hemoglobin switch, making possible a revolutionary and highly effective genome-editing therapy for sickle cell anemia and β thalassemia, devastating blood diseases that affect millions of people worldwide.",,,,Stuart H. Orkin,,1946,Manhattan,United States,,United States,,Harvard Medical School,,United States,,,,,,,
shaw_prize-000109,2024,,Shaw Prize,"Shaw Prize in Life science and medicine — For their discovery of the genetic and molecular mechanisms underlying the fetal-to-adult hemoglobin switch, making possible a revolutionary and highly effective genome-editing therapy for sickle cell anemia and β thalassemia, devastating blood diseases that affect millions of people worldwide.",,,,Swee Lay Thein,,1952,Kuala Lumpur,Malaysia,,United States,,"National Heart, Lung, and Blood Institute, National Institutes of Health",,United States,,,,,,,
shaw_prize-000110,2024,,Shaw Prize,"Shaw Prize in Mathematical sciences — For his development of the arithmetic theory of thin groups and the affine sieve, by bringing together number theory, analysis, combinatorics, dynamics, geometry and spectral theory.",,,,Peter Sarnak,,1953,Johannesburg,South Africa,,United States,,Institute for Advanced Study; Princeton University,,United States,,,,,,,
shaw_prize-000111,2025,,Shaw Prize,"Shaw Prize in Astronomy — For their pioneering research in cosmology, in particular for their studies of fluctuations in the cosmic microwave background. Their predictions have been verified by an armada of ground-, balloon- and space-based instruments, leading to precise determinations of the age, geometry, and mass-energy content of the universe.",,,,George Efstathiou,,1955,London,United Kingdom,,United Kingdom,,University of Cambridge,,United Kingdom,,,,,,,
shaw_prize-000112,2025,,Shaw Prize,"Shaw Prize in Astronomy — For their pioneering research in cosmology, in particular for their studies of fluctuations in the cosmic microwave background. Their predictions have been verified by an armada of ground-, balloon- and space-based instruments, leading to precise determinations of the age, geometry, and mass-energy content of the universe.",,,,John Richard Bond,,1950,Toronto,Canada,,Canada,,"Canadian Institute for Theoretical Astrophysics, University of Toronto",,Canada,,,,,,,
shaw_prize-000113,2025,,Shaw Prize,"Shaw Prize in Life science and medicine — For his pioneering development and use of cryogenic-electron tomography (cryo-ET), an imaging technique that enables three-dimensional visualisation of biological samples, including proteins, macromolecular complexes, and cellular compartments as they exist in their natural cellular settings.",,,,Wolfgang Baumeister,,1946,Wesseling,Germany,,Germany,,Max Planck Institute of Biochemistry,,Germany,,,,,,,
shaw_prize-000114,2025,,Shaw Prize,"Shaw Prize in Mathematical sciences — For his pioneering work on symplectic geometry, especially for envisioning the existence of a category — nowadays called the Fukaya category — consisting of Lagrangians on a symplectic manifold, for leading the monumental task of constructing it, and for his subsequent ground-breaking and impactful contributions to symplectic topology, mirror symmetry, and gauge theory.",,,,Kenji Fukaya,,1959,Yokohama,Japan,,Japan,,"Beijing Institute of Mathematical Sciences and Applications; Yau Mathematical Sciences Center, Tsinghua University",,China,,,,,,,
shaw_prize-000115,2026,,Shaw Prize,Shaw Prize in Astronomy — For their studies of stellar explosions and the origin of the elements.,,,,Ken'ichi Nomoto,,,,,,Japan,,"Kavli Institute for the Physics and Mathematics of the Universe, University of Tokyo",,Japan,,,,,,,
shaw_prize-000116,2026,,Shaw Prize,Shaw Prize in Astronomy — For their studies of stellar explosions and the origin of the elements.,,,,Stanford Woosley,,,,,,United States,,"University of California, Santa Cruz",,United States,,,,,,,
shaw_prize-000117,2026,,Shaw Prize,Shaw Prize in Life science and medicine — For the discovery of the molecular and cellular bases of acute promyelocytic leukemia and the pioneering of a synergistic targeted therapy that transformed the disease from one of the most deadly to one of the most curable cancers.,,,,Anne Dejean,,1957,,,,France,,Institut Pasteur,,France,,,,,,,
shaw_prize-000118,2026,,Shaw Prize,Shaw Prize in Life science and medicine — For the discovery of the molecular and cellular bases of acute promyelocytic leukemia and the pioneering of a synergistic targeted therapy that transformed the disease from one of the most deadly to one of the most curable cancers.,,,,Chen Zhu,,,,,,China,,"Ruijin Hospital, School of Medicine, Shanghai Jiao Tong University",,China,,,,,,,
shaw_prize-000119,2026,,Shaw Prize,Shaw Prize in Life science and medicine — For the discovery of the molecular and cellular bases of acute promyelocytic leukemia and the pioneering of a synergistic targeted therapy that transformed the disease from one of the most deadly to one of the most curable cancers.,,,,Hugues de Thé,,,,,,France,,Collège de France,,France,,,,,,,
shaw_prize-000120,2026,,Shaw Prize,"Shaw Prize in Mathematical sciences — For their breakthrough contributions to the use of deep techniques from mathematical analysis to rigorously understand applied problems in information theory, signal processing and statistics on the one hand, and to the study of singularities in geometric measure theory and fluid dynamics on the other.",,,,Camillo De Lellis,,,,,,Italy,,Institute for Advanced Study,Princeton,United States,,,,,,,
shaw_prize-000121,2026,,Shaw Prize,"Shaw Prize in Mathematical sciences — For their breakthrough contributions to the use of deep techniques from mathematical analysis to rigorously understand applied problems in information theory, signal processing and statistics on the one hand, and to the study of singularities in geometric measure theory and fluid dynamics on the other.",,,,Emmanuel Candès,,,,,,France,,Stanford University,,United States,,,,,,,
