award_record_id,year,category,prize,motivation,prize_share,source_laureate_id,laureate_type,full_name,birth_date,birth_year,birth_city,birth_country,birth_coordinates,citizenship_countries,sex,affiliation_name,affiliation_city,affiliation_country,affiliation_coordinates,death_date,death_city,death_country,field_language,biographical_note,remarks
gairdner_international_award-000068,1969,,Canada Gairdner International Award,In recognition of his contribution to the field of nephrology and particularly his pioneer work in kidney transplantation which has led to its development as a practical form of treatment and has advanced our knowledge of immunologic mechanisms.,,2f599836-9881-446e-887f-d687d4073800,Individual,John P. Merrill,,1917,,,,,Male,,,,,1984,,,,(1917–1984),
gairdner_international_award-000069,1969,,Canada Gairdner International Award,"In recognition of his scientific contributions to an understanding of cartilage degeneration, epiphyseal necrosis, torsional deformation of bone and dysplasia of joints in relation to numerous musculoskeletal disorders, especially congenital dislocation of the hip. On the basis of his research he has designed safer treatment for young children and an original operation - innominate osteotomy - for older children both of which represent major advances in the prevention of degenerative arthritis of the hip in adult life.",,9e5e31a6-0985-4c57-915c-19da79b46872,Individual,Robert B. Salter,,1924,,,,,Male,,,,,2010,,,,(1924–2010),
gairdner_international_award-000070,1970,,Canada Gairdner International Award,"In recognition of his contributions to knowledge of the cellular basis of the immune response. His formulation of the natural selection theory provided the first comprehensive model based on broad biological principles, and his discovery of a rapid, quantitative method for enumerating antibody-producing cells made possible a new approach to experimental studies of cellular events during immunization, both in his own laboratory and throughout the world.",,2e6ea67d-9adf-4670-8208-d13185d87a3c,Individual,Niels K. Jerne,,1911,,,,,Male,,,,,1994,,,,(1911–1994),
gairdner_international_award-000071,1970,,Canada Gairdner International Award,In recognition of his many contributions to our understanding of host defense mechanisms. His elucidation of an array of immunological deficiency syndromes in infants and children susceptible to repeated and overwhelming infections has been particularly outstanding.,,0807842c-85f7-4534-be30-e6ed78d9dea4,Individual,Robert A. Good,,1922,,,,,Male,,,,,2003,,,,(1922–2003),
gairdner_international_award-000072,1970,,Canada Gairdner International Award,"In recognition of his work on the solid phase method for synthesis of polypeptides and of his application of this method in the first synthesis of an enzyme. His work has made possible the systematic exploration of the structural basis of activity of enzymes, hormones, and antibodies.",,563be0d3-9ea5-4bbb-a695-d2bbb19405de,Individual,Robert B. Merrifield,,1921,,,,,Male,,,,,2006,,,,(1921–2006),
gairdner_international_award-000073,1970,,Canada Gairdner International Award,"In recognition of his pioneer contributions to our understanding of the metabolism of free fatty acid and adipose tissue, and more recently for the significant work he has done in establishing a valuable method of treating narcotic addiction with methadone.",,74ef0815-5622-4cc6-9b2f-f625b3515bf9,Individual,Vincent P. Dole,,1913,,,,,Male,,,,,2006,,,,(1913–2006),
gairdner_international_award-000074,1970,,Canada Gairdner International Award,"In recognition of his contributions to the methodology of medical research, and to the clarification of complex epidemiological problems. In particular, his retrospective and prospective studies have established firmly the association between tobacco smoking and cancer of the lung, and the association between ionizing radiation and leukemia.",,3193a47f-78b1-4f3c-8ef4-e0bea12cefa8,Individual,W. Richard S. Doll,,1912,,,,,Male,,,,,2005,,,,(1912–2005),
gairdner_international_award-000075,1971,,Canada Gairdner International Award,"In recognition of his part in the discovery and development of insulin, and for many other contributions to medical research. As a teacher, mentor and scientist he has inspired research workers and patients throughout the world.",,001c8a72-c6f3-4567-a396-afcd9941f1c6,Individual,Charles Best,,1899,,,,,Male,,,,,1978,,,,(1899–1978),
gairdner_international_award-000076,1971,,Canada Gairdner International Award,"In recognition of his discovery that insulin is derived from a larger precursor molecule, called pro-insulin - a model which may elucidate the biosynthesis of other active compounds.",,310e6444-f577-4088-a389-ae4d174069b7,Individual,Donald F. Steiner,,1930,,,,,Male,,,,,2014,,,,(1930–2014),
gairdner_international_award-000077,1971,,Canada Gairdner International Award,"For his contributions to the study of the structure of complex biochemical substances, and in particular for determining the precise chemical composition of insulin.",,162509ae-1aa7-4876-9429-b510fc61db1f,Individual,Frederick Sanger,,1918,,,,,Male,,,,,2013,,,,(1918–2013),
gairdner_international_award-000078,1971,,Canada Gairdner International Award,"In recognition of his many contributions to the study of diabetes mellitus, and especially for his pioneer work on the site of action of insulin.",,4b267a5a-1f2a-44f5-90df-01853f215b38,Individual,Rachmiel Levine,,1910,,,,,Male,,,,,1998,,,,(1910–1998),
gairdner_international_award-000079,1971,,Canada Gairdner International Award,"For their development of a reliable, specific and sensitive method for the assay of plasma insulin, and their subsequent application of the same principles in the measurement of other polypeptide substances.",,4800ca69-1eb9-42bf-ba96-e9050a9135c4,Individual,Rosalyn S. Yalow,,1921,,,,,Female,,,,,2011,,,,(1921–2011),
gairdner_international_award-000080,1971,,Canada Gairdner International Award,"For their development of a reliable, specific and sensitive method for the assay of plasma insulin, and their subsequent application of the same principles in the measurement of other polypeptide substances.",,cfa7ee69-ac5b-4a48-a108-781a73b35599,Individual,Solomon A. Berson,,1918,,,,,Male,,,,,1972,,,,(1918–1972),
gairdner_international_award-000081,1972,,Canada Gairdner International Award,"For his ingenuity in devising biophysical techniques for the observation of molecular events in living tissues, cells and organelles and for his unique imaginativeness in applying these techniques to bridge the gap between our knowledge of isolated enzymes and the phenomena of physiology and pharmacology.",,d94d6b5e-150b-4fd4-a9ae-747fe3f0e827,Individual,Britton Chance,,1913,,,,,Male,,,,,2010,,,,(1913–2010),
gairdner_international_award-000082,1972,,Canada Gairdner International Award,"In recognition of his contributions to the identification and chemical characterization of the prostaglandins, ubiquitous among mammalian tissues and having diverse biological activities.",,942407ba-5ceb-4e7f-ae52-e0ef6dd883be,Individual,Karl S.D. Bergstrom,,1916,,,,,Male,,,,,2004,,,,(1916–2004),
gairdner_international_award-000083,1972,,Canada Gairdner International Award,"For his elucidation of the biochemical lesion in Parkinson's disease, and his other contributions to our knowledge of the physiology of the brain.",,a02610e9-1db2-48ec-ae9c-83f5b562f739,Individual,Oleh Hornykiewicz,,1926,,,,,Male,,,,,2020,,,,(1926–2020),
gairdner_international_award-000084,1972,,Canada Gairdner International Award,"For their many important contributions to our knowledge of human blood groups, and for their brilliant application of this knowledge to problems in the fields of immunology, genetics, and clinical medicine.",,5be37e95-fca9-443f-b1a0-35b43d4fa526,Individual,Robert R. Race,,1907,,,,,Male,,,,,1984,,,,(1907–1984),
gairdner_international_award-000085,1972,,Canada Gairdner International Award,"For their many important contributions to our knowledge of human blood groups, and for their brilliant application of this knowledge to problems in the fields of immunology, genetics, and clinical medicine.",,fa9ac05a-abae-4368-994e-9ac6c39e63a0,Individual,Ruth Sanger,,1918,,,,,Female,,,,,2001,,,,(1918–2001),
gairdner_international_award-000086,1973,,Canada Gairdner International Award,"For his recognition, clinical description and brilliant epidemiological study of the unusual lymphoma in Africa which now bears his name.",,28e2c38c-9e90-4de1-b7f7-ba433b133f75,Individual,Denis P. Burkitt,,1911,,,,,Male,,,,,1993,,,,(1911–1993),
gairdner_international_award-000087,1973,,Canada Gairdner International Award,For his pioneer work in the development of cobalt and high energy radiotherapy and for his many contributions to education and research in the fields of clinical physics and biophysics.,,3b3ea4bf-c2bf-479a-ae75-1f89f94f31a0,Individual,Harold E. Johns,,1915,,,,,Male,,,,,1998,,,,(1915–1998),
gairdner_international_award-000088,1973,,Canada Gairdner International Award,"For his scholarly contributions to the biomechanics and lubrication of joints and, in particular, for his development of a practical, low friction arthroplasty for arthritis of the hip.",,988e149a-f004-400c-be05-0275eb3d90ec,Individual,John Charnley,,1911,,,,,Male,,,,,1982,,,,(1911–1982),
gairdner_international_award-000089,1973,,Canada Gairdner International Award,"For the identification and characterization of the new immunoglobulin class, IgE, which has led to an increased understanding of allergic mechanisms.",,b15263b1-864e-4263-9a93-8adfc71dc3e9,Individual,Kimishige Ishizaka,,1928,,,,,Male,,,,,2018,,,,(1928–2018),
gairdner_international_award-000090,1973,,Canada Gairdner International Award,For his work on the enzymology of complex lipids and his contribution to the management of lipid storage diseases.,,b829f741-b2b9-4cfc-9a97-00f852b93984,Individual,Roscoe O. Brady,,1923,,,,,Male,,,,,2016,,,,(1923–2016),
gairdner_international_award-000091,1973,,Canada Gairdner International Award,"For the identification and characterization of the new immunoglobulin class, IgE, which has led to an increased understanding of allergic mechanisms.",,ec3a9779-c833-42ab-9d9d-323961190aa5,Individual,Teruko Ishizaka,,1926,,,,,Female,,,,,2019,,,,(1926–2019),
gairdner_international_award-000092,1974,,Canada Gairdner International Award,"For outstanding work on the identification, synthesis and clinical application of hypothalamic releasing hormones.",,ca7c0d6b-62f2-45d7-aacc-ee6412df7c03,Individual,Andrew V. Schally,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000093,1974,,Canada Gairdner International Award,For innovative and significant research on the mechanism of action of viruses in relation to tumor production.,,c247503e-0064-4a5d-9ee0-d7513f097917,Individual,David Baltimore,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000094,1974,,Canada Gairdner International Award,For his contributions to our understanding of the molecular basis of the complement system in man.,,af9c409f-910e-4d5b-9020-cdbd5f4a7e93,Individual,Hans J. Muller-Eberhard,,1927,,,,,Male,,,,,1998,,,,(1927–1998),
gairdner_international_award-000095,1974,,Canada Gairdner International Award,For his elucidation of the metabolism of vitamin D.,,fdc6f09a-af14-4846-b9f2-e8032fdf82cd,Individual,Hector F. DeLuca,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000096,1974,,Canada Gairdner International Award,For innovative and significant research on the mechanism of action of viruses in relation to tumor production.,,b535be31-0bbe-409e-909d-49747aaea8db,Individual,Howard M. Temin,,1934,,,,,Male,,,,,1994,,,,(1934–1994),
gairdner_international_award-000097,1974,,Canada Gairdner International Award,In recognition of his many contributions during a long career in biochemical research.,,22ba5c1b-a99e-43df-80c5-014c237f3e1a,Individual,Judah H. Quastel,,1899,,,,,Male,,,,,1987,,,,(1899–1987),
gairdner_international_award-000098,1974,,Canada Gairdner International Award,"For outstanding work on the identification, synthesis and clinical application of hypothalamic releasing hormones.",,93467c0d-6b21-44c5-900e-df9370253de2,Individual,Roger Guillemin,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000099,1975,,Canada Gairdner International Award,"In recognition of his discovery of the Australia antigen in 1963 and its association with hepatitis in 1967, greatly enhancing our knowledge of viral hepatitis type B, and its prevention.",,baf1c99f-9f0f-43ee-a908-ce350a303220,Individual,Baruch S. Blumberg,,1925,,,,,Male,,,,,2011,,,,(1925–2011),
gairdner_international_award-000100,1975,,Canada Gairdner International Award,"For elucidating the biochemical and genetic basis of the hemolytic anemias related to glucose-6-phosphate dehydrogenase deficiency, and other studies on human erythrocytes.",,f9f4a49a-e42a-4a30-b2f0-4be887abff15,Individual,Ernest Beutler,,1928,,,,,Male,,,,,2008,,,,(1928–2008),
gairdner_international_award-000101,1975,,Canada Gairdner International Award,"For fundamental discoveries related to glycogen metabolism and its disorders, disorders of fructose metabolism and the lysosomal basis of several inborn errors of metabolism.",,99e47857-2a56-4f14-8c6e-de3196fae92e,Individual,Henri G. Hers,,1923,,,,,Male,,,,,2008,,,,(1923–2008),
gairdner_international_award-000102,1975,,Canada Gairdner International Award,In recognition of outstanding contributions to our understanding of the molecular basis of muscle contraction.,,45c8f9a3-5ea6-4d6d-95e3-6b241a39b22c,Individual,Hugh E. Huxley,,1924,,,,,Male,,,,,2013,,,,(1924–2013),
gairdner_international_award-000103,1975,,Canada Gairdner International Award,"In recognition of his many and important contributions to our understanding of the natural history of congenital heart disease, which have formed the basis for the modern treatment of congenital heart malformations.",,1a768b14-8607-4c3c-87f8-411dd75155bc,Individual,John D. Keith,,1908,,,,,Male,,,,,1989,,,,(1908–1989),
gairdner_international_award-000104,1975,,Canada Gairdner International Award,"In recognition of his outstanding contributions in the area of cardiovascular surgery, in particular the achievement of the ingenious operation for the transposition of the great vessels, for which the operation now bears his name.",,d68323e8-63ba-4e4e-b610-704a539aa9d9,Individual,William T. Mustard,,1914,,,,,Male,,,,,1987,,,,(1914–1987),
gairdner_international_award-000105,1976,,Canada Gairdner International Award,For his elucidation of the biochemical pathways involved in triglyceride and phospholipid synthesis.,,26559c83-7c22-42c8-a6a4-37f5c441e317,Individual,Eugene P. Kennedy,,1919,,,,,Male,,,,,2011,,,,(1919–2011),
gairdner_international_award-000106,1976,,Canada Gairdner International Award,"For his identification of the major histocompatibility complex in mice, and for establishing methods of study fundamental to immunogenetics.",,1f2414f9-bfde-4d70-b356-65c7977796e9,Individual,George D. Snell,,1903,,,,,Male,,,,,1996,,,,(1903–1996),
gairdner_international_award-000107,1976,,Canada Gairdner International Award,For his contributions to our understanding of the biology of neoplastic cells and his distinguished work in tumour immunology.,,36fd20c0-7103-4751-8cd4-03748fb17cb0,Individual,George Klein,,1925,,,,,Male,,,,,2016,,,,(1925–2016),
gairdner_international_award-000108,1976,,Canada Gairdner International Award,In recognition of his outstanding contributions to the care of patients by the pioneer development of computerized tomography.,,dbf65c24-0b2a-460e-be3c-cf6524e7ed44,Individual,Sir Godfrey N. Hounsfield,,1919,,,,,Male,,,,,2004,,,,(1919–2004),
gairdner_international_award-000109,1976,,Canada Gairdner International Award,"For their careful epidemiologic studies, revealing risk factors in cardiovascular disease which have important implications for the prevention of these disorders.",,607bce06-255c-4e3e-9bdb-2cac04559020,Individual,Thomas R. Dawber,,1913,,,,,Male,,,,,2005,,,,(1913–2005),
gairdner_international_award-000110,1976,,Canada Gairdner International Award,"For their careful epidemiologic studies, revealing risk factors in cardiovascular disease which have important implications for the prevention of these disorders.",,48540f10-b4d6-4ecb-a024-31123fbf8074,Individual,William B. Kannel,,1923,,,,,Male,,,,,2011,,,,(1923–2011),
gairdner_international_award-000111,1977,,Canada Gairdner International Award,In recognition of his original and far-reaching contributions to the prevention of haemolytic disease of the newborn.,,27cd38de-6a91-4d39-b799-5bf727c501bf,Individual,Cyril A. Clarke,,1907,,,,,Male,,,,,2000,,,,(1907–2000),
gairdner_international_award-000112,1977,,Canada Gairdner International Award,"In recognition of his contributions to the understanding of the biochemistry, physiology and pathophysiology of lactogenic hormones and, in particular, for the identification of human prolactin.",,e30ff737-707d-493e-8373-39284b855319,Individual,Henry G. Friesen,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000113,1977,,Canada Gairdner International Award,"For recognition of the effects of histocompatibility antigens in humans, and his continuing leadership in the application of this knowledge to such diverse fields as transplantation immunology and the study of genetically determined diseases.",,a47c3eaf-cdaa-44c7-8167-10e174fcc280,Individual,Jean Dausset,,1916,,,,,Male,,,,,2009,,,,(1916–2009),
gairdner_international_award-000114,1977,,Canada Gairdner International Award,"For his contributions to our understanding of the factors involved in the initiation, amplification and control of the inflammatory response.",,dffb3adf-7a8b-46d3-9d4a-5921fade49f7,Individual,K. Frank Austen,,1928,,,,,Male,,,,,2023,,,,(1928–2023),
gairdner_international_award-000115,1977,,Canada Gairdner International Award,In recognition of his many contributions to the development of the field of clinical genetics and his role in placing human genetics in the mainstream of clinical medicine.,,14b6759d-9c66-4f2e-8a04-3663d72d02d8,Individual,Victor A. McKusick,,1921,,,,,Male,,,,,2008,,,,(1921–2008),
gairdner_international_award-000116,1978,,Canada Gairdner International Award,"For his contributions to our understanding of the genetic, biochemical and clinical aspects of the hyperlipoproteinemias.",,97dec9de-87cd-4589-8b0b-f04fdd1cfe48,Individual,Donald S. Fredrickson,,1924,,,,,Male,,,,,2002,,,,(1924–2002),
gairdner_international_award-000117,1978,,Canada Gairdner International Award,For elucidating fundamental biochemical mechanisms related to glycogen breakdown: pioneer work that has enhanced our knowledge of hormone action.,,83240e7a-1dcb-4e65-b958-23a4bdca6b13,Individual,Edwin G. Krebs,,1918,,,,,Male,,,,,2009,,,,(1918–2009),
gairdner_international_award-000118,1978,,Canada Gairdner International Award,"In recognition of their many important contributions to our understanding of how environmental chemicals, both naturally occurring and man made, induce cancer.",,d2369ace-2353-4bc8-8aaa-7a7c29dc2208,Individual,Elizabeth C. Miller,,1920,,,,,Female,,,,,1987,,,,(1920–1987),
gairdner_international_award-000119,1978,,Canada Gairdner International Award,"In recognition of their many important contributions to our understanding of how environmental chemicals, both naturally occurring and man made, induce cancer.",,9a119843-d0f6-4735-842d-da3ef0492ea8,Individual,James A. Miller,,1915,,,,,Male,,,,,2000,,,,(1915–2000),
gairdner_international_award-000120,1978,,Canada Gairdner International Award,In recognition of his pioneering work in purifying and elucidating the mechanisms of the cholinergic receptor.,,2948aa47-9df8-4385-9670-7b3de6a5ba98,Individual,Jean-Pierre Changeux,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000121,1978,,Canada Gairdner International Award,"For his development of radioreceptor methods, their application to opiates and the detection of an endogenous opiate-like substance in the nervous system.",,2578cca6-db5b-46fc-8e18-2055599d32c8,Individual,Lars Terenius,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000122,1978,,Canada Gairdner International Award,"In recognition of their discovery of carcinoembryonic antigen, and for studies which elucidated its biological and clinical significance.",,56c3cb3b-357b-4426-97c2-6078b92c8175,Individual,Phil Gold,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000123,1978,,Canada Gairdner International Award,"In recognition of their discovery of carcinoembryonic antigen, and for studies which elucidated its biological and clinical significance.",,c9fc98ae-f6a7-4777-89df-cc39506f0e59,Individual,Samuel O. Freedman,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000124,1978,,Canada Gairdner International Award,"In recognition of his highly original and conceptual contributions to molecular biology, and to the understanding of how genetic information is read and translated.",,c7a93744-6c0c-4923-bd4d-7ee1b1347162,Individual,Sydney Brenner,,1927,,,,,Male,,,,,2019,,,,(1927–2019),
gairdner_international_award-000125,1979,,Canada Gairdner International Award,"In recognition of his contribution to understanding of genetic disease and, in particular, the detection of genetically-determined disease in large population groups, and the development of treatment programs for these disorders.",,906c8bd5-5280-4c02-8a23-79ce4a0ab81e,Individual,Charles R. Scriver,,1930,,,,,Male,,,,,2023,,,,(1930–2023),
gairdner_international_award-000126,1979,,Canada Gairdner International Award,In recognition of his discovery of steroid receptors which has led to the elucidation of the action of steroid hormones and to the development of tests guiding endocrine treatment for cancer of the breast.,,3333dd37-0839-4335-9189-d258ecda352f,Individual,Elwood V. Jensen,,1920,,,,,Male,,,,,2012,,,,(1920–2012),
gairdner_international_award-000127,1979,,Canada Gairdner International Award,In recognition of his development of methods for the sequencing of DNA and of his contributions to new concepts of gene structure.,,162509ae-1aa7-4876-9429-b510fc61db1f,Individual,Frederick Sanger,,1918,,,,,Male,,,,,2013,,,,(1918–2013),
gairdner_international_award-000128,1979,,Canada Gairdner International Award,In recognition of his contributions to our understanding of the interrelationships of hormones and body fuels in differing nutritional states of man.,,ee270473-185d-434b-942e-bd1c2b08f6df,Individual,George F. Cahill Jr.,,1927,,,,,Male,,,,,2012,,,,(1927–2012),
gairdner_international_award-000129,1979,,Canada Gairdner International Award,"In recognition of his role in the identification of amine receptors and in the development of the receptor-blocking drugs, Propranolol and Cimetidine.",,90593c20-c8e8-4933-9154-2ea1bfad9f83,Individual,James W. Black,,1924,,,,,Male,,,,,2010,,,,(1924–2010),
gairdner_international_award-000130,1979,,Canada Gairdner International Award,"In recognition of his contributions to our understanding of gene replication and regulation, and of the development of methods for sequencing of DNA and their application to studies of gene organization.",,5d7ee574-3b08-4cae-aeec-d0a1e223577f,Individual,Walter Gilbert,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000131,1980,,Canada Gairdner International Award,For his contributions to our knowledge of energy metabolism in cells and of transport in biological membranes.,,211a41b9-44fb-4924-a727-95a22415fb6a,Individual,Efraim Racker,,1913,,,,,Male,,,,,1991,,,,(1913–1991),
gairdner_international_award-000132,1980,,Canada Gairdner International Award,For the chemical synthesis of a functional gene.,,20f88e04-5f0d-48c1-ae8e-86233be8fb56,Individual,H. Gobind Khorana,,1922,,,,,Male,,,,,2011,,,,(1922–2011),
gairdner_international_award-000133,1980,,Canada Gairdner International Award,For his discovery of the role of carnitine in the regulation of fatty acid metabolism.,,1f8dcec3-945b-4de9-b6d9-cea2c7f5bceb,Individual,Irving B. Fritz,,1927,,,,,Male,,,,,1996,,,,(1927–1996),
gairdner_international_award-000134,1980,,Canada Gairdner International Award,For the elucidation of mechanisms through which insulin and other peptide hormones interact with cells and of the ways in which these interactions are altered in disease states.,,86ed78fd-cc27-48b9-a1ed-68d2294a67bd,Individual,Jesse Roth,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000135,1980,,Canada Gairdner International Award,For his fundamental contribution to our understanding of the molecular basis of immunogenicity.,,616e62a6-67c6-456a-84f2-a56fb72b5132,Individual,Michael Sela,,1924,,,,,Male,,,,,2022,,,,(1924–2022),
gairdner_international_award-000136,1980,,Canada Gairdner International Award,In recognition of his contributions to our understanding of the mechanisms of protein synthesis and of the interplay of viral and cellular genes in regulating growth and division.,,44fed225-d006-4a2f-ba7e-a00085b20707,Individual,Paul Berg,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000137,1981,,Canada Gairdner International Award,"For his identification of thromboxanes and leukotrienes, and for his elucidation of their mechanism of action.",,aafdddbc-0b8f-49ac-b921-91c2aebecca5,Individual,Bengt Samuelsson,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000138,1981,,Canada Gairdner International Award,In recognition of their application of a cell-fusion technique to form immortal cell lines which produce antibodies of a single specificity.,,92aff4d2-f574-4a84-a827-e3dbb9c1068c,Individual,César Milstein,,1927,,,,,Male,,,,,2002,,,,(1927–2002),Official API year corrected from 1982 to 1981 after cross-checking the historical winners list.
gairdner_international_award-000139,1981,,Canada Gairdner International Award,In recognition of her elucidation of the enzyme defects in some mucopolysaccharide storage diseases.,,81c70428-de30-4d23-9c36-47d766cb1de5,Individual,Elizabeth F. Neufeld,,,,,,,Female,,,,,,,,,,
gairdner_international_award-000140,1981,,Canada Gairdner International Award,In recognition of their application of a cell-fusion technique to form immortal cell lines which produce antibodies of a single specificity.,,ef89f6a7-be4f-4f73-b2a1-7c7f30ba0e7c,Individual,Georges J. Köhler,,1946,,,,,Male,,,,,1995,,,,(1946–1995),
gairdner_international_award-000141,1981,,Canada Gairdner International Award,For their discovery of calmodulin,,40863a89-4aa2-4d79-b8b3-6a6b3ff5e3ad,Individual,Jerry H-C Wang,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000142,1981,,Canada Gairdner International Award,For their discovery of the role of receptor-mediated uptake of lipoproteins in the regulation of cholesterol metabolism.,,ff63ee6b-f04b-4bda-8aa6-9b89edc6b363,Individual,Joseph L. Goldstein,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000143,1981,,Canada Gairdner International Award,For their discovery of the role of receptor-mediated uptake of lipoproteins in the regulation of cholesterol metabolism.,,f3320ce0-f417-4971-9b4e-1f96ee6815ff,Individual,Michael S. Brown,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000144,1981,,Canada Gairdner International Award,"In recognition of his pioneering studies on the biosynthesis of complex carbohydrates, on their role in cell-cell interactions, and on the transport of sugars into cells.",,bf6aac6a-bdc0-4f8a-ad81-cb5273f40eed,Individual,Saul Roseman,,1921,,,,,Male,,,,,2011,,,,(1921–2011),
gairdner_international_award-000145,1981,,Canada Gairdner International Award,For their discovery of calmodulin.,,7f7549cc-0603-41a8-9bdd-399f9555d300,Individual,Wai Yiu Cheung,,1933,,,,,Male,,,,,1998,,,,(1933–1998),
gairdner_international_award-000146,1982,,Canada Gairdner International Award,"For his contributions to our understanding of the role of amines, particularly dopamine, as neurotransmitters.",,2879f921-6f2d-4b8b-8ea3-8fd3b99438cc,Individual,Arvid Carlsson,,1923,,,,,Male,,,,,2018,,,,(1923–2018),
gairdner_international_award-000147,1982,,Canada Gairdner International Award,For his contributions to our understanding of the mechanisms by which carbohydrate markers regulate the recognition and uptake of proteins by cells.,,e51f2566-ed4e-449c-8218-71db33421cad,Individual,Gilbert Ashwell,,1916,,,,,Male,,,,,2014,,,,(1916–2014),
gairdner_international_award-000148,1982,,Canada Gairdner International Award,For his contributions to our understanding of the ways in which newly-synthesized proteins are transported within cells.,,8e8f2162-edf5-4722-9d69-3a2ed25a500e,Individual,Günter Blobel,,1936,,,,,Male,,,,,2018,,,,(1936–2018),
gairdner_international_award-000149,1982,,Canada Gairdner International Award,For his contributions to our understanding of the function of complement.,,f6600491-58d5-4541-9b89-8d43cf5cfb3c,Individual,Manfred M. Mayer,,1916,,,,,Male,,,,,1984,,,,(1916–1984),
gairdner_international_award-000150,1982,,Canada Gairdner International Award,In recognition of his invention of haloperidol and related drugs useful in the treatment of mental illness.,,145c7d57-2f86-4140-998d-ed1a97f0ea93,Individual,Paul Janssen,,1926,,,,,Male,,,,,2003,,,,(1926–2003),
gairdner_international_award-000151,1983,,Canada Gairdner International Award,For his development of a rapid and sensitive screening test that detects potential carcinogens in our environment.,,1f9f89e1-9526-4049-a0f3-1fbee9fa8e2d,Individual,Bruce N. Ames,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000152,1983,,Canada Gairdner International Award,For his leading role in the World Health Organization program that eradicated smallpox throughout the world.,,07b81405-e54c-42bb-9bad-8c19ad6de8ae,Individual,Donald A. Henderson,,1928,,,,,Male,,,,,2016,,,,(1928–2016),
gairdner_international_award-000153,1983,,Canada Gairdner International Award,For his pioneering work in the purification of parathyroid hormone and his continuing studies of its mechanism of action.,,0a135d84-f292-4e20-9945-23cf61d17c92,Individual,Gerald D. Aurbach,,1927,,,,,Male,,,,,1991,,,,(1927–1991),
gairdner_international_award-000154,1983,,Canada Gairdner International Award,For his characterization of pulmonary surfactant and his contributions to our understanding of the respiratory distress syndrome in infants.,,e2257350-26dc-4053-ad34-36d4f94da2dd,Individual,John A. Clements,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000155,1983,,Canada Gairdner International Award,For his elucidation of the role of subpopulations of lymphocytes in regulating the immune response.,,fe364ceb-73e2-4bb3-991a-a4789028394b,Individual,Richard K. Gershon,,1932,,,,,Male,,,,,1983,,,,(1932–1983),
gairdner_international_award-000156,1983,,Canada Gairdner International Award,For his discovery that antibody diversity is produced by somatic recombination and mutation of genes.,,c4ee7f19-7401-4d31-afee-a490ff3864aa,Individual,Susumu Tonegawa,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000157,1984,,Canada Gairdner International Award,For elucidating the mechanism by which peptide hormones act across cell membranes to influence cell function.,,3e88f698-5516-4d58-9d14-6f901a087e81,Individual,Alfred G. Gilman,,1941,,,,,Male,,,,,2015,,,,(1941–2015),
gairdner_international_award-000158,1984,,Canada Gairdner International Award,For research on viral and cellular oncogenes that extends our understanding of the molecular basis of human cancer.,,96af43cd-0bd3-42ec-859a-98b4a1567a60,Individual,Harold E. Varmus,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000159,1984,,Canada Gairdner International Award,For research on viral and cellular oncogenes that extends our understanding of the molecular basis of human cancer.,,88f8d5e4-16db-488e-adad-626783ef1091,Individual,J. Michael Bishop,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000160,1984,,Canada Gairdner International Award,For his research on the mechanisms of brain cell communication.,,c661c910-a3cb-4d73-a1c2-9a5668dd6f0a,Individual,Krešimir Krnjević,,1927,,,,,Male,,,,,2021,,,,(1927–2021),
gairdner_international_award-000161,1984,,Canada Gairdner International Award,For elucidating the mechanism by which peptide hormones act across cell membranes to influence cell function.,,ffb32df9-b00d-4a74-b400-74a0be4f3aa9,Individual,Martin Rodbell,,1925,,,,,Male,,,,,1998,,,,(1925–1998),
gairdner_international_award-000162,1984,,Canada Gairdner International Award,For his discovery of the important anticancer drug Vinblastine.,,9668ae7b-be3c-42db-949c-90a6e582ad04,Individual,Robert L. Noble,,1910,,,,,Male,,,,,1990,,,,(1910–1990),
gairdner_international_award-000163,1984,,Canada Gairdner International Award,For his discovery of DNA polymorphism in sickle cell disease and thalassemia and its application to the antenatal diagnosis of human disease.,,7fb122e8-392b-49cb-a273-26aca1a3310b,Individual,Yuet Wai Kan,,,,,,,Male,,,,,,,,,,
